ID_Posting,ID_Posting_Parent,ID_GodotObject,ID_CommunityIdentity,id_posting_status,Headline,Comment,createdAt,VoteNegative,VotePositive
1054846649,1054846612,2000117773115,654387,1.0,,Anzahl der Pyramiden,2020-05-29 08:24:48.893,False,True
1054846657,1054846639,2000117773115,629980,1.0,,genau so....spaetestens....,2020-05-29 08:24:58.053,False,True
1054847817,-1,2000117773115,559659,1.0,,Lockerungen in der Bondagebranche,2020-05-29 08:51:09.887,False,True
1054847913,-1,2000117773115,655420,1.0,,jo jo deppate Inselaffen... was geht mich das an. Soll er sich halt schleichen....,2020-05-29 08:53:01.493,False,True
1054849389,-1,2000117773115,503173,1.0,"Interessant ist auch, dass die Schweiz...",... in den letzten Tagen weniger neu infizierte hat als Österreich.,2020-05-29 09:23:40.780,False,True
1054849881,1054849808,2000117773115,640481,1.0,,Eigentlich wurscht.,2020-05-29 09:33:53.720,False,True
1054850716,1054849790,2000117773115,179535,1.0,sorry,"aber ein rechtlich wären wir nicht zahlungsfähig wesen, denn man muss sich an das budget ersteinmal halten...",2020-05-29 09:50:34.003,False,True
1054850909,-1,2000117773115,247594,1.0,,"Nach Belakowitsch muss das Plexiglas immer explizit gereinigt werden, weil man sonst die nächsten Redner durch den hinterlassenen Geifer nicht mehr sieht",2020-05-29 09:53:44.520,False,True
1054851146,-1,2000117773115,729749,1.0,"LaudaMotion Basis wird geschlossen, die Övp wollte es so.",Das von der selbsternannten Wirtschaftspartei.,2020-05-29 09:57:43.343,False,True
1054851840,-1,2000117773115,639058,1.0,,"Jetzt aufeinmal ist die Kultur wichtig, aber halt nur auf Druck..",2020-05-29 10:10:42.550,False,True
1054851884,1054850202,2000117773115,676200,1.0,,"Wie meine Kinder noch klein waren, kam sowieso nur Ferienwohnung in Frage. Günstig, komfortabel, flexibel, keine Rücksichtnahme auf lärmempfindliche oder mieselsüchtige Mitgäste, Waschmaschine, das gewisse Einheimischengefühl, wenn man beim Dorfladen einkauft, nur Vorteile. Ok, gerne kochen sollte man vielleicht.",2020-05-29 10:11:31.470,False,True
1054852095,1054852035,2000117773115,695061,1.0,,Ohne irgendeinen Seitenhieb kann Kurz nicht.,2020-05-29 10:15:55.740,False,True
1054852139,-1,2000117773115,730655,1.0,,"Kann man die Pressekonferenz vom Fassmann bitte auf 12 Uhr verlegen ? Es wär wegen der Siesta, ich schlaf so schlecht ein momentan.",2020-05-29 10:16:48.513,False,True
1054852349,1054851880,2000117773115,1782,1.0,,"Es funktioniert schon. Aber die reagieren eben und handeln nicht nach dem Prinzip Hoffnung ""Es wird scho nix passieren"". Bei uns hat man teilweise den Eindruck dass viele von der Regierung eine Art riesen Corona-Party erwarten:  ""Schnell durchinfizieren und gut isses"". Das misstrauen-erweckende ist, dass nicht klar ist wie weit die Regierung dem Druck nachgeben wird. Also ob sie tatsächlich auf Containment-Strategie bleibt oder ob sie unter dem Druck der Wirtschaft und Teilen der naiven Bevölkerung glaubt das Virus doch noch laufen lassen zu müssen.",2020-05-29 10:21:05.110,True,False
1054852464,1054852212,2000117773115,1782,1.0,,Eigentlich nicht.,2020-05-29 10:23:26.573,False,True
1054852833,-1,2000117773115,629980,1.0,,Definition fuer die Gruenen im Jahr 2020 - Prostituierte..,2020-05-29 10:30:07.870,False,True
1054852876,1054852681,2000117773115,205615,1.0,,"In einem Ticker etwas anonym zu schreiben, ohne dafür geradestehen zu müssen ist halt auch recht einfach und nicht gerade die Kunst.",2020-05-29 10:31:11.907,False,True
1054852947,-1,2000117773115,729749,1.0,Hab jetzt auf MediaShop umgeschalten,die Pfannen sind interessanter als die Pamela.,2020-05-29 10:32:44.013,False,True
1054852964,1054852947,2000117773115,651510,1.0,,"Wer MediaShop schaut, hat die Kontrolle über sein Leben verloren",2020-05-29 10:33:07.173,False,True
1054853219,1054853189,2000117773115,653101,1.0,heute,eine Spur,2020-05-29 10:37:41.770,False,True
1054853245,1054853179,2000117773115,3457,1.0,,"Ja, waren Nachmeldungen bzw. Umstufungen des Todesfalles.",2020-05-29 10:38:07.517,False,True
1054853694,-1,2000117773115,600599,1.0,,Kickl liefert eine Symbiose aus Entertainment und Demagogie.,2020-05-29 10:47:11.423,False,True
1054853816,-1,2000117773115,654549,1.0,,Oh mein Gott jetzt noch der Wöginger- uns bleibt auch nichts erspart...,2020-05-29 10:49:54.717,False,True
1054854045,1054851141,2000117773115,56887,1.0,,"Nein, ZZ Top ;-)",2020-05-29 10:53:50.923,False,True
1054854932,1054854877,2000117773115,729749,1.0,,Kleines Software-Update auf Version Bot 1.4,2020-05-29 11:11:11.003,False,True
1054855169,1054854978,2000117773115,187477,1.0,,und? dann sollens halt per Video aussagen.,2020-05-29 11:16:32.313,False,True
1054855687,1054855576,2000117773115,105050,1.0,Sonst keine Tagesbeschäftigung außer Neid und Haß?,Wie wärs mal mit arbeiten?,2020-05-29 11:27:17.093,True,False
1054855925,-1,2000117773115,653101,1.0,"ich bin kein Sexist, aber...",,2020-05-29 11:32:53.043,False,True
1054856039,1054855992,2000117773115,738120,1.0,,Die meinen wohl du kannst ja freiweillig dort arbeiten.,2020-05-29 11:35:14.927,False,True
1054856417,1054856348,2000117773115,247594,1.0,,Gibt es etwa gerade Flecken in Österreich ohne Sauwetter?,2020-05-29 11:42:24.167,False,True
1054856574,1054856500,2000117773115,694852,1.0,,hab versucht die Pferdal zu beschützen ... aber der Ticker is durchdreht,2020-05-29 11:45:32.160,False,True
1054856803,-1,2000117773115,586597,1.0,,Der Stream is ned zu Ende. Wie kommst da drauf?,2020-05-29 11:49:57.477,False,True
1054857163,-1,2000117773115,653101,1.0,muss ich eigentlich auf der Bank auch Maske tragen?,fühlt sich gedanklich grad bissl nach Banküberfall an,2020-05-29 11:57:44.963,False,True
1054857295,1054857281,2000117773115,694852,1.0,,ich find das ganze Gelb noch schlimmer,2020-05-29 12:00:49.293,False,True
1054857391,1054857163,2000117773115,586068,1.0,,"Da gabs ein Tweed von der Wiener Polizei sinngemäß, dass bei Banküberfall die Abstandregel gilt und am besten die Maske abzunehmen wäre - dann tun sie sich leichter ;)",2020-05-29 12:02:58.270,False,True
1054857409,1054857307,2000117773115,214794,1.0,Han,Solo ist tot.,2020-05-29 12:03:23.570,False,True
1054857610,-1,2000117773115,655420,1.0,,lass uns gemeinsam singen und blasen,2020-05-29 12:07:39.320,True,False
1054857961,1054853631,2000117721713,702945,1.0,,"Wie der Name schon sagt, liegt man dort wie die Sardinen am Strand.",2020-05-29 12:15:53.963,True,False
1054858015,-1,2000117773115,64227,1.0,"Kogler sagt ""In gebührender Kürze""",Mindestdauer 30 Minuten!,2020-05-29 12:17:02.190,False,True
1054858024,-1,2000117773115,3457,1.0,,"Jetzt amal endlich ein Frühstück und ein bissi Parlament, dann der letzte Online-Unterricht. Ich werds nicht vermissen! *stellt einen Gugelhupf zum Feiern hin*",2020-05-29 12:17:18.677,False,True
1054858559,-1,2000117773115,655420,1.0,,"unterhaltsam ist er ja, der Kogler.",2020-05-29 12:30:58.077,False,True
1054858902,1054858823,2000117773115,39732,1.0,,"Ich kann mir fast nicht vorstellen, dass sie vollständig fällt. In den öffis zb sind sie mehr als sinnvoll. Beim billa, keine Ahnung.",2020-05-29 12:38:44.400,False,True
1054859279,-1,2000117773115,666430,1.0,,Wie viele Menschen sterben in Russland an einem gewöhnlichen Tag?,2020-05-29 12:48:15.970,True,False
1054859280,1054859236,2000117773115,579785,1.0,,"Der Pfeil zeigt auf den alten Beitrag. Je nach Version (mobil, Desktop) ist der links oder rechts.",2020-05-29 12:48:17.203,False,True
1054859666,1054859594,2000117773115,695570,1.0,,Kennst Du dich mit Google aus ? Sagt Dir Duden etwas ?,2020-05-29 12:57:43.397,False,True
1054859789,1054859766,2000117773115,40185,1.0,,danke. danke. danke.,2020-05-29 13:00:33.937,False,True
1054860044,1054859811,2000117773115,566404,1.0,"Erzähl das den vorurteilsgesteuerten Eltern, die hinter jedem männlichen Erzieher einen Pädophilen wittern",,2020-05-29 13:06:31.090,False,True
1054860247,1054860201,2000117773115,80242,1.0,,"ja, aber was außer essen und wohnen und heizen ist schon WIRKLICH relevant..?",2020-05-29 13:11:38.120,False,True
1054860263,-1,2000117773115,666430,1.0,,"Ich finde es spannend, dass die Müllabfuhr wieder einmal nicht gelistet ist. Liegt das am geringen Frauenanteil?",2020-05-29 13:11:55.003,True,False
1054861274,1054861247,2000117773115,226524,1.0,,Es deckt den Reiter,2020-05-29 13:38:53.277,False,True
1054861757,1054861737,2000117773115,566404,1.0,Warum kannst du nicht sinnerfassend lesen?,,2020-05-29 13:49:31.883,False,True
1054861845,1054861806,2000117773115,567836,1.0,,"Stimmt schon, da es ja im Präteritum, also schon vergangen ist. Wie die SPÖ also ;-)",2020-05-29 13:51:28.130,False,True
1054862223,-1,2000117773115,636649,1.0,,bin so aufgeregt :p,2020-05-29 13:59:54.267,False,True
1054862258,1054862189,2000117773115,697470,1.0,,"Wenn er dafür weniger verdient oder kündigt, klatsche ich mit!",2020-05-29 14:00:31.717,False,True
1054862864,1054862820,2000117773115,585721,1.0,ich hab ne spezielle im Dienst die nehm ich auch privat!,,2020-05-29 14:11:05.373,False,True
1054863206,1054863179,2000117773115,1277,1.0,,Ich denke das hat der sich jetzt vom Bolsonaro abgeschaut!,2020-05-29 14:15:53.977,False,True
1054863224,1054863182,2000117773115,177227,1.0,,was simma denn anderes... die umfragen beweisen es,2020-05-29 14:16:10.417,False,True
1054863233,1054863182,2000117773115,25633,1.0,,Die meisten sind aber Volltrotteln.,2020-05-29 14:16:23.543,False,True
1054863339,-1,2000117773115,714609,1.0,Dann geh ich eben nicht mehr einkaufen...,...stützt sicher die Wirtschaft.,2020-05-29 14:18:09.077,False,True
1054863347,-1,2000117773115,1277,1.0,"KOMPLETT VERRÜCKT, DAS !!!",Nur weil der Kurz seinen strahlenden Stern als großer Salvator sinken sieht?!?,2020-05-29 14:18:15.157,True,False
1054863496,1054863452,2000117773115,604329,1.0,,Bist es :-),2020-05-29 14:20:27.890,False,True
1054863576,1054863413,2000117773115,634973,1.0,,Jetzt werden außerhalb Wiens nur mehr die Tourismusangestellten getestet,2020-05-29 14:21:43.403,False,True
1054863707,-1,2000117773115,737744,1.0,Gottsdeidank ist die Maskenpflicht in den meisten Orten zu Ende! Der Sinn war ja sowieso umstritten!,Jetzt bitte noch alle Grenzen zu Österreich öffnen  - OHNE QUARANTÄNE!,2020-05-29 14:23:52.247,False,True
1054863839,1054863798,2000117773115,505430,1.0,,"Naja doch, der Mann am Mikrofon war schwarz und hatte eine Maske auf.",2020-05-29 14:25:53.963,False,True
1054864085,-1,2000117773115,635122,1.0,,Wir betteln um Infizierte da unsere Intensivbetten leer stehen. Darum die Lockerungen und ab Juli gibt's wieder Grossveranstaltungen.;-),2020-05-29 14:28:43.927,False,True
1054864348,-1,2000117773115,651412,1.0,"MNS beim Friseur, aber nicht im Supermarkt.","Wie oft geh ma wohin, Herr Buben.... - äh, Bundeskanzler?",2020-05-29 14:32:48.767,False,True
1054864454,-1,2000117773115,604329,1.0,,"Der redet so viel, die frage war wieder unnötig weil er eh nicht antwortet",2020-05-29 14:34:31.413,False,True
1054864463,1054863918,2000117773115,579262,1.0,,das glaube ich nicht. ein positiv getesteter taucht auch bei den positiv getesteten auf... alles andere macht keinen sinn. nur weil jemand keine symptome hat ist er ja nicht weniger ansteckend.,2020-05-29 14:34:35.587,False,True
1054864532,-1,2000117773115,636649,1.0,,"ich fühle mich nicht gut dabei: bin jetzt seit 12.03. daheim und hab seither vielleicht 20 Personen getroffen (8 davon regelmäßiger). Wenn wir jetzt lockern fängt die ganze Sache wieder von Vorne an, aber ist halt so - Geld vor Menschenleben.",2020-05-29 14:35:33.370,True,False
1054864593,1054864534,2000117773115,36820,1.0,,zu tode gefürchtet ist auch gestorben.,2020-05-29 14:36:28.890,True,False
1054864744,-1,2000117773115,683353,1.0,,Der Plexiglasschutz ist nur nach vorn? Zu den Journalisten? Wovor soll der schützen? Fliegenden Mikros? Auf der Seite ist er offen? Sehe ich das richtig?!,2020-05-29 14:38:57.400,False,True
1054864840,-1,2000117773115,236279,1.0,,Auch die zweite Frage wie üblich nicht beantwortet sondern drumherum geschwurbelt.,2020-05-29 14:40:21.280,False,True
1054864848,1054864789,2000117773115,729749,1.0,,Alle tot!,2020-05-29 14:40:28.487,True,False
1054864989,1054864531,2000117773115,728756,1.0,,Zuviel,2020-05-29 14:42:58.827,False,True
1054865192,-1,2000117773115,233095,1.0,,Des is de nächste deppate Frog,2020-05-29 14:46:01.697,False,True
1054865315,-1,2000117773115,582667,1.0,,Wo soll jetzt die angekündigte Eigenverantwortung sein wenn die Maskenpflicht in gewissen Bereichen bestehen bleibt?,2020-05-29 14:47:48.600,False,True
1054865578,1054865540,2000117773115,552174,1.0,,Ja Polizisten können NIE infiziert sein. Da ist der Nehammer davor.,2020-05-29 14:51:47.430,False,True
1054865824,1054865774,2000117773115,26392,1.0,,"yep war aber interessant die intervies von den leuten , grossteils war recht vernünftig von dem was sie verzapft haben",2020-05-29 14:56:08.523,False,True
1054866026,1054865842,2000117773115,151119,1.0,,"Wie wäre es mal mit Fakten: Er ist durch Deutschland durchgefahren, nicht nach Deutschland gereist. Ein Unterschied.",2020-05-29 15:00:01.540,True,False
1054866316,1054866252,2000117773115,737744,1.0,,und danach bitte in einem Bunker verkriechen!,2020-05-29 15:05:10.450,False,True
1054866825,1054864985,2000117773115,26971,1.0,ich fürchte die glauben selbst bei 0.00000000001% Infizierten...,dass morgen die 2. Welle ausbricht...,2020-05-29 15:16:14.013,True,False
1054867177,1054866955,2000117773115,5693,1.0,,Vielleicht weil die Betroffenen keinen Test veranlasst haben. Bspw. keinen Arzt konsultiert haben.,2020-05-29 15:24:08.530,False,True
1054867203,-1,2000117773115,651412,1.0,"Fassen wir zusammen: Virus noch da, mehr Asymptomatische als gedacht.","Maßnahmen (fast) weg, Regierung verweigert den Dienst und setzt auf Eigenverantwortung. Hab ich das alles richtig verstanden, ja?",2020-05-29 15:24:48.663,True,False
1054868091,1054868020,2000117773115,72648,1.0,,https://www.oberwart.gv.at/images/stories/Aktuelles/2020/CoV19_Erhebung_Stadt_OW_2020.pdf,2020-05-29 15:46:04.210,False,True
1054868441,1054866397,2000117773115,703799,1.0,,"Die Gefahr ist so gigantisch, dass von den inzwischen fast 5.000 getraceten Fällen exakt Null auf einen Kontakt in einem Geschäft zurückgeführt werden können. Hysterie in allen Ehren, aber ohne lebt es sich gemütlicher.",2020-05-29 15:54:28.653,True,False
1054868810,-1,2000117773115,675346,1.0,Maskenpflich und Supermärkte,Soll diese auch fallen? Dann wäre dies ein Schlag ins Gesicht für die Supermarktmitarbeiter. Ist das die Dankbarkeit der Bundesregierung?,2020-05-29 16:03:21.673,True,False
1054868925,1054868838,2000117773115,552174,1.0,,Zu Hydroxychloroquin gibts schon Studien aus Frankreich und GB die veröffentlicht wurden und ihm Wirkungslosigkeit bei Covid bescheinigen.,2020-05-29 16:06:17.070,False,True
1054869048,1054868925,2000117773115,702945,1.0,,"Ich kann Ihnen zu jedem Thema eine Studie besorgen, die Ihr gewünschtes Ergebnis bringt.",2020-05-29 16:09:20.220,False,True
1054869154,1054869105,2000117773115,700324,1.0,,ich hab noch ur viel C287H35N6O8P. Brauch nur 1 Kohlenstoffatom abschaben und habs fertig.,2020-05-29 16:11:23.470,False,True
1054869179,1054868942,2000117773115,651412,1.0,,Durch die Pandemie komme ich damit gut. Wird wohl oder übel noch eine Weile dauern...,2020-05-29 16:11:57.990,False,True
1054869645,1054869616,2000117773115,600689,1.0,,Nicht mal wiegen würde ich mich von dir lassen :-),2020-05-29 16:24:32.150,False,True
1054871156,1054871101,2000117773115,64227,1.0,,"Is ja nicht wie im Hollywoodkino, wo ein paar tapfere Wissenschafter in einem Behelfslabor in der Arktis mit ein paar Eprouvetten und einem Mikroskop Baujahr 1950 in 3 Tagen einen Impfstoff zusammenpanschen ...",2020-05-29 17:06:33.187,False,True
1054871322,1054868372,2000117773115,652278,1.0,,Bei ihnen wirkt die #Teamösterreich Propaganda.,2020-05-29 17:13:04.397,True,False
1054871358,-1,2000117773115,3457,1.0,,War grad beim Spar und die haben jetzt Nocco Energydrinks. Sehr cool!,2020-05-29 17:14:26.380,False,True
1054871376,1054871358,2000117773115,521941,1.0,,Was können die?,2020-05-29 17:15:20.237,False,True
1054871640,1054871621,2000117773115,731500,1.0,,adios!,2020-05-29 17:23:31.283,False,True
1054871780,1054871757,2000117773115,173339,1.0,,"Ja, hab ja schon Hallo gesagt!",2020-05-29 17:27:11.650,False,True
1054871885,1054871847,2000117773115,633790,1.0,,trotzdem muss man vorsichtig sein und schnell handeln,2020-05-29 17:30:13.690,False,True
1054872729,1054872716,2000117773115,586068,1.0,,"Und für alle, die noch so richtig Klopapier kaufen wollen",2020-05-29 17:55:42.963,False,True
1054872746,1054872729,2000117773115,173339,1.0,,Und Hefe!,2020-05-29 17:56:00.843,False,True
1054873247,-1,2000117773115,700324,1.0,,von Mai-Regen wächst man angeblich. Ich geh jetzt raus ludln.,2020-05-29 18:08:43.660,False,True
1054873616,1054873569,2000117773115,694852,1.0,,was is Pizza Terence Hill?,2020-05-29 18:19:16.903,False,True
1054873712,1054873663,2000117773115,694852,1.0,,da fällt mir ein (an alle Dunkle Turm Fans) Terence Hill wär für mich der perfekte Roland gewesen,2020-05-29 18:21:39.583,False,True
1054873985,1054873900,2000117773115,654383,1.0,,Hallöchen!,2020-05-29 18:29:38.960,False,True
1054874862,1054865355,2000117773115,26971,1.0,da es nie eine auch nur >60% wirksame Impfung bei solchen Viren geben wird...,noch viel Spaß den Rest ihres (natürlich sehr sehr langen!!!) Lebens...,2020-05-29 18:51:41.293,True,False
1054875749,1054875692,2000117773115,601628,1.0,,"i möcht a gern nach Österreich, geht ma echt ab, aber erst näxtes Jahr, wart auf an Impfstoff :(",2020-05-29 19:14:40.700,True,False
1054876207,-1,2000117773115,309150,1.0,,Konsequentes Handeln kann man Schweden nicht vorwerfen. Bei der Triage waren sie es...aber nur da.,2020-05-29 19:25:38.273,False,True
1054876593,-1,2000117773115,568775,1.0,,"Ich versteh nicht, warum ein ""künstler"", also selbstständiger nicht einfach um mindestsicherung ansuchen kann? Und wenn er eh hohe reserven hat, kann er diese ja mal verbrauchen...",2020-05-29 19:34:41.700,True,False
1054876989,1054876795,2000117773115,676101,1.0,,"Ja, ich verzweifle langsam an meinen Mitmenschen",2020-05-29 19:43:48.780,False,True
1054877182,-1,2000117773115,143278,1.0,,leeres Posting,2020-05-29 19:48:06.800,False,True
1054877330,1054877253,2000117773115,696985,1.0,,"Aha nicht versichert, Sozialschwein nennt man das in Fachkreisen.",2020-05-29 19:51:02.473,True,False
1054877419,1054876619,2000117773115,654383,1.0,,Und der Gesundheitsbereich!!!!,2020-05-29 19:52:53.683,False,True
1054877797,1054877745,2000117773115,574573,1.0,,Host an Kummer?,2020-05-29 20:00:52.473,False,True
1054879325,1054879274,2000117773115,504301,1.0,,*stellt die Mistgabel wieder in die speis...,2020-05-29 20:37:43.070,False,True
1054879571,1054879533,2000117773115,634646,1.0,,feinspitz,2020-05-29 20:43:16.087,False,True
1054880907,1054880897,2000117773115,556049,1.0,"Oje, dann ruckzuck... 100 Liegestütze, gemma!",,2020-05-29 21:15:36.633,False,True
1054881038,1054880998,2000117773115,154719,1.0,,Iss mehr,2020-05-29 21:19:13.147,False,True
1054881267,-1,2000117773115,53014,1.0,,Salzburg führt 2.000.000 : 000.000.000,2020-05-29 21:25:22.637,False,True
1054883480,1054883443,2000117773115,552174,1.0,,*wink*,2020-05-29 22:20:09.603,False,True
1054883770,1054883578,2000117773115,633790,1.0,,"ich hab zb nix dagegen, solang mir keiner das essen, meine bücher und netflix wegnimmt",2020-05-29 22:26:59.767,False,True
1054884279,1054884241,2000117773115,80668,1.0,,klassische nebenwirkungen seiner medikamente,2020-05-29 22:38:57.603,False,True
1054884903,1054884797,2000117773115,39732,1.0,,"Kenn ich. Bei mir war’s Butterbrot mit Spiegelei und schnittlauch in der Früh, zu Mittag Nudeln mit irgendeiner Sauce und am Abend nochmal Nudeln weil noch was übrig war. Nach ein paar Wochen hatte ich trotz der vielen Kohlehydrate keine Energie mehr. Erstaunlich, wie schnell das geht wenn man aufhört, zumindest halbwegs ausgewogen zu essen.",2020-05-29 22:59:11.873,False,True
1054885246,1054885226,2000117773115,3457,1.0,,Jaaa sie liebt Bussis und Kuscheln. Und sitzt gerne auf der Schulter.,2020-05-29 23:11:46.100,False,True
1054885352,-1,2000117773115,521941,1.0,,Mit uns ist heute Abend kein Blumentopf zu gewinnen ;-),2020-05-29 23:14:48.753,False,True
1054885369,1054885348,2000117773115,21273,1.0,,"Das wird mir ein wengerl zu lang sein, alte Nachteule ;)",2020-05-29 23:15:35.887,False,True
1054885597,1054885534,2000117773115,586068,1.0,,mir san scho ganz nervös,2020-05-29 23:23:39.850,False,True
1054885729,1054885704,2000117773115,651412,1.0,,"Oida, ich hab auch ein ganzes Blech gefr.....",2020-05-29 23:28:24.323,False,True
1054886194,1054886122,2000117773115,167183,1.0,,Muhahaha ...,2020-05-29 23:45:20.873,False,True
1054887082,1054887076,2000117773115,685635,1.0,,Gewiss.,2020-05-30 00:34:26.463,False,True
1054887468,-1,2000117773115,667010,1.0,,bei mir sinds a weniger als 5 stunden jetzt :-)),2020-05-30 01:13:53.183,False,True
1054888215,1054888211,2000117773115,734998,1.0,,Ja?,2020-05-30 04:11:13.900,False,True
1054889410,1054889395,2000117799374,64227,1.0,,"Ich bilde mir ein, dieses Posting schon da und dort gelesen zu haben ...",2020-05-30 07:35:22.023,False,True
1054889708,1054889698,2000117799374,651412,1.0,,Haha :),2020-05-30 07:50:08.807,False,True
1054890639,1054890594,2000117799374,651412,1.0,,"Jo goe, so kla und frisst wia a Große! :-D",2020-05-30 08:26:47.557,False,True
1054890656,-1,2000117799374,652278,1.0,,Nein hoffe noch immer auf meine Mittelmeerkreuzfahrt Ende August.,2020-05-30 08:27:25.490,True,False
1054890727,-1,2000117799374,31156,1.0,,Recht hat sie - die sind ja dort noch auf dem Höhepunkt. Können sich ja in China treffen ;),2020-05-30 08:30:18.250,False,True
1054891948,1054891817,2000117799374,561576,1.0,,"jo, wort - i moch an",2020-05-30 09:11:23.440,False,True
1054893169,-1,2000117799374,691524,1.0,,Im italienischen Inland?,2020-05-30 09:44:49.360,False,True
1054893634,-1,2000117799374,715216,1.0,,"Guat ihr Lieben, i hau mi zur Arbeit *wink* bis später :)",2020-05-30 09:56:28.080,False,True
1054893653,1054893621,2000117799374,629980,1.0,,ok....mein Humor....gruen,2020-05-30 09:57:02.320,False,True
1054894628,-1,2000117799374,634646,1.0,,GOTT!,2020-05-30 10:20:57.430,False,True
1054895005,-1,2000117799374,119438,1.0,"Hab mir die ""Empfehlung"" gerade durchgelesen",Das alles wär bei mir schon Ende April/Anfang Mai möglich gewesen.Die räumlichen Verhältnisse der Klinik hätten vielesnoch erleichert. Trotzdem hat man mich und andere (viele davon nicht aus der Risikogruppe) in strenger Isolationshaft gehalten.,2020-05-30 10:30:20.277,False,True
1054895322,-1,2000117799374,223407,1.0,,das ist das einzige das man beibehalten sollte. wenn man pech hatte und den flaschen zimmerkollegen hatte dann war das ja wirklich ein albtraum,2020-05-30 10:38:46.390,False,True
1054895645,-1,2000117799374,636649,1.0,,"Jaja, macht Euch nur lustig über die Leute die sich vor einer 2. Welle fürchten - im Moment kann es den Ländern in D (ohne Berlin) gar nicht schnell genug gehen mit den Lockerungen. Die positiven Aussichten machen die Leute blind für die Tatsache dass es wieder zu Verschärfungen kommen kann. Wir werden noch viele Monate mit dieser Situation leben müssen. Verschärfung - Lockerung - Verschärfung - Lockerung usw.",2020-05-30 10:47:55.633,True,False
1054895699,-1,2000117799374,515343,1.0,,"Ich hoffe nur auf den positiven mitnahmeeffekt aus der krise, dass sich meine kollegen nicht mehr halb komatös ins großraumbüro schleppen, wenn sie krank sind.",2020-05-30 10:49:34.810,False,True
1054896753,1054896651,2000117799374,552174,1.0,,Keine Wirtschaftzsapokalypse? Gehen wir nicht unter weil keiner was kaufen mag? Aggggeeehhh ihr habts so heftig darüber geschrieben. Wieder nix. Hab mich schon so aufs plündern gefreut das wir Wiederaufbauen können.,2020-05-30 11:17:45.500,False,True
1054896903,1054896864,2000117799374,120889,1.0,,Zum Klatschen bekommen die Leut jetzt eben noch Corona dazu.,2020-05-30 11:21:30.740,False,True
1054897011,-1,2000117799374,137808,1.0,Also wenn jeder darf...,"... dann haben wir unabhängig vom Aufruf dass nur wenige kommen sollen, den Zustand von damals. Kann man wollen oder nicht. Aber so halb wird das nicht funktionieren... wer das glaubt war noch nie im Spital tätig.",2020-05-30 11:24:33.140,True,False
1054897096,1054897010,2000117799374,569933,1.0,,"Am Dachboden, auf old-school?",2020-05-30 11:26:52.133,False,True
1054897834,1054897778,2000117799374,731452,1.0,,"Bald wird jeder einen kennen, der keine Antikörper-Tests gemacht hat.",2020-05-30 11:46:37.310,False,True
1054898589,1054898578,2000117799374,173339,1.0,,Gerne!,2020-05-30 12:05:20.773,False,True
1054899072,1054899007,2000117799374,553628,1.0,,"Ich tu, was ich kann.",2020-05-30 12:19:30.927,False,True
1054899142,1054899041,2000117799374,552174,1.0,,"Was dabei auffällt übrigens ist, daß die Versprechungen wir testen alle Seniorenheimen, Krankenhauspersonal oder was auch immer nur Versprechungen waren.",2020-05-30 12:20:48.160,False,True
1054899336,1054899307,2000117799374,552174,1.0,,*dreht den Herd wieder zurück*,2020-05-30 12:25:11.213,False,True
1054900319,-1,2000117799374,205881,1.0,,"Kennt eigentlich jemand ein Land, dass es bei gleichen oder ähnlichen Sozialleistungen wie wir ohne mind. 50% Staatsschulden vom BIP geschafft hat? Oder wie stellt man sich vor, wie das alles finanziert werden soll, vielleicht so wie in den USA? Ich halte wenig davon, die Länder als asozial hinzustellen, es ist ja eine Gratwanderung zwischen Staatshaushalt konsolidieren und Bürgerrevolte, Leistungen und Schuldenstand in Einklang zu bringen.",2020-05-30 12:52:40.713,True,False
1054901426,1054901347,2000117799374,679687,1.0,,Trolle halten den Ticker am Leben. Sie sind nicht unnütz.,2020-05-30 13:27:16.320,False,True
1054901927,-1,2000117799374,730043,1.0,,Man könnte meinen die wollen die Infektionszahlen vor den Ferien noch schnell rauffahren damit ja alle in Österreich Urlaub machen ...,2020-05-30 13:43:53.140,False,True
1054902559,1054902526,2000117799374,651412,1.0,,"In einem Dorf, wo selbst die Positiven normal weiter herumlaufen, kannst Dich echt nur mehr genieren!",2020-05-30 14:03:18.987,False,True
1054902805,1054902791,2000117799374,552174,1.0,,Bim! Bim!,2020-05-30 14:11:17.123,False,True
1054903350,-1,2000117799374,249041,1.0,,Umfassbar Mann !,2020-05-30 14:29:06.290,False,True
1054903455,-1,2000117799374,736088,1.0,,https://youtu.be/6sA3IG_nSTU,2020-05-30 14:32:25.457,False,True
1054904132,1054904091,2000117799374,651412,1.0,,"Trottelgadse kapiert halt ned, dass ohne seinen Instagram-Account des Futter ned zum Finanzieren wär :-P",2020-05-30 14:55:06.130,False,True
1054904536,1054904483,2000117799374,553628,1.0,,"Sobald die Reisebeschränkungen und Quarantänedingens aufgehoben sind, hab ich das vor.",2020-05-30 15:09:41.020,False,True
1054904782,1054904726,2000117799374,524248,1.0,,Ticker ist bald weg. Wie die Masken.,2020-05-30 15:16:52.090,False,True
1054905019,1054904996,2000117799374,552174,1.0,,MIST :( Hätte ich nix gesagt. *in den Hintern beiß*,2020-05-30 15:25:13.167,False,True
1054905203,1054905140,2000117799374,679687,1.0,Was fehlt?,"Konzentrierte Hühnerbrühe im Glas, dazu Ingwer.",2020-05-30 15:31:34.657,False,True
